GeneID	source	PFAMpref	Desc	GDBpfam_start	GDBpfam_end	pVal
GL50803_17304	InterproscanData_RSRC	PF01602	Adaptin_N	26	488	3.7e-39
GL50803_15000	InterproscanData_RSRC	PF04056	Ssl1	81	208	7.4e-7
GL50803_14998	InterproscanData_RSRC	PF09734	Tau95	173	294	2.1e-8
GL50803_9611	InterproscanData_RSRC	PF08698	Fcf2	86	180	1.1e-24
GL50803_9605	InterproscanData_RSRC	PF01926	MMR_HSR1	63	200	2.4e-6
GL50803_14997	InterproscanData_RSRC	PF01926	MMR_HSR1	284	412	2.5e-5
GL50803_92246	InterproscanData_RSRC	PF00122	E1-E2_ATPase	410	585	7.1e-20
GL50803_92246	InterproscanData_RSRC	PF12710	HAD	605	979	2.1e-21
GL50803_2753	InterproscanData_RSRC	PF01569	PAP2	44	161	1.6e-13
GL50803_2750	InterproscanData_RSRC	PF04900	Fcf1	53	147	2.8e-15
GL50803_113456	InterproscanData_RSRC	PF00069	Pkinase	41	284	3.6e-15
GL50803_13500	InterproscanData_RSRC	PF00118	Cpn60_TCP1	34	547	2.3e-122
GL50803_3948	InterproscanData_RSRC	PF08241	Methyltransf_11	37	137	2.4e-10
GL50803_3950	InterproscanData_RSRC	PF01764	Lipase_3	153	305	1e-17
GL50803_17299	InterproscanData_RSRC	PF00069	Pkinase	75	358	4.6e-14
GL50803_17299	InterproscanData_RSRC	PF00023	Ank	535	556	0.012
GL50803_17299	InterproscanData_RSRC	PF00023	Ank	837	860	0.015
GL50803_17299	InterproscanData_RSRC	PF12796	Ank_2	447	528	8.8e-12
GL50803_17299	InterproscanData_RSRC	PF12796	Ank_2	571	649	2.4e-9
GL50803_17299	InterproscanData_RSRC	PF12796	Ank_2	870	948	2.8e-13
GL50803_17299	InterproscanData_RSRC	PF12796	Ank_2	988	1067	2.4e-13
GL50803_17299	InterproscanData_RSRC	PF12796	Ank_2	1090	1151	2.3e-11
GL50803_113450	InterproscanData_RSRC	PF03302	VSP	41	229	4.1e-18
GL50803_113450	InterproscanData_RSRC	PF03302	VSP	334	732	0
GL50803_17296	InterproscanData_RSRC	PF07690	MFS_1	84	466	1.4e-23
GL50803_10801	InterproscanData_RSRC	PF03133	TTL	623	789	1.5e-38
GL50803_10801	InterproscanData_RSRC	PF03133	TTL	902	995	2.7e-16
GL50803_10810	InterproscanData_RSRC	PF05890	Ebp2	17	225	4.1e-18
GL50803_113439	InterproscanData_RSRC	PF03302	VSP	48	162	1.3e-14
GL50803_113439	InterproscanData_RSRC	PF03302	VSP	332	727	0
GL50803_15292	InterproscanData_RSRC	PF04193	PQ-loop	42	96	4.5e-6
GL50803_15292	InterproscanData_RSRC	PF04193	PQ-loop	204	259	3.1e-5
GL50803_17294	InterproscanData_RSRC	PF08569	Mo25	2	332	4.3e-74
GL50803_89050	InterproscanData_RSRC	PF03178	CPSF_A	1717	1978	4.8e-7
GL50803_102841	InterproscanData_RSRC	PF12796	Ank_2	57	159	6.3e-9
GL50803_42698	InterproscanData_RSRC	PF00069	Pkinase	3	154	9.5e-25
GL50803_95847	InterproscanData_RSRC	PF12796	Ank_2	54	143	2.8e-14
GL50803_95847	InterproscanData_RSRC	PF12796	Ank_2	148	205	3.5e-8
GL50803_87110	InterproscanData_RSRC	PF11270	DUF3070	194	224	6.7e-13
GL50803_8595	InterproscanData_RSRC	PF03302	VSP	19	127	1.5e-22
GL50803_8592	InterproscanData_RSRC	PF03133	TTL	109	288	3.4e-46
GL50803_8592	InterproscanData_RSRC	PF03133	TTL	390	487	1.4e-15
GL50803_16882	InterproscanData_RSRC	PF05291	Bystin	191	468	1.9e-94
GL50803_8589	InterproscanData_RSRC	PF02383	Syja_N	53	335	2e-44
GL50803_8587	InterproscanData_RSRC	PF00069	Pkinase	74	237	1e-32
GL50803_8587	InterproscanData_RSRC	PF00069	Pkinase	287	391	1e-17
GL50803_41186	InterproscanData_RSRC	PF00069	Pkinase	255	344	2.7e-8
GL50803_8949	InterproscanData_RSRC	PF00023	Ank	909	934	0.0023
GL50803_8949	InterproscanData_RSRC	PF00023	Ank	1102	1121	0.013
GL50803_8949	InterproscanData_RSRC	PF12796	Ank_2	15	88	5.9e-7
GL50803_8949	InterproscanData_RSRC	PF12796	Ank_2	1147	1217	3.2e-10
GL50803_8949	InterproscanData_RSRC	PF12796	Ank_2	1220	1297	4.3e-8
GL50803_8949	InterproscanData_RSRC	PF13637	Ank_4	549	599	2.8e-6
GL50803_16880	InterproscanData_RSRC	PF07690	MFS_1	80	464	3.8e-23
GL50803_16879	InterproscanData_RSRC	PF00069	Pkinase	26	274	4.4e-16
GL50803_16879	InterproscanData_RSRC	PF00023	Ank	682	702	0.0082
GL50803_16879	InterproscanData_RSRC	PF12796	Ank_2	588	681	7.4e-9
GL50803_16879	InterproscanData_RSRC	PF12796	Ank_2	749	830	3e-13
GL50803_16879	InterproscanData_RSRC	PF12796	Ank_2	832	895	1.6e-8
GL50803_16877	InterproscanData_RSRC	PF12171	zf-C2H2_jaz	59	84	2.8e-8
GL50803_8929	InterproscanData_RSRC	PF02811	PHP	3	119	2.6e-11
GL50803_8928	InterproscanData_RSRC	PF00023	Ank	478	501	5.4e-4
GL50803_8928	InterproscanData_RSRC	PF12796	Ank_2	9	87	6.3e-9
GL50803_8928	InterproscanData_RSRC	PF12796	Ank_2	94	148	1.2e-7
GL50803_8928	InterproscanData_RSRC	PF12796	Ank_2	297	378	4.8e-16
GL50803_87058	InterproscanData_RSRC	PF03223	V-ATPase_C	62	475	3.8e-86
GL50803_87056	InterproscanData_RSRC	PF04118	Dopey_N	10	269	6.1e-15
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	496	610	1.7e-13
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	35	185	3.8e-9
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	181	334	1e-12
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	603	864	6.1e-24
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	980	1129	8.7e-8
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1055	1326	1.1e-15
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1321	1472	3.5e-9
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1621	1710	2.3e-8
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1712	1853	1.4e-13
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1839	1934	2.5e-9
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	1936	2116	2.3e-18
GL50803_113416	InterproscanData_RSRC	PF03302	VSP	2333	2502	2.8e-12
GL50803_3147	InterproscanData_RSRC	PF00023	Ank	258	280	0.012
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	17	95	1.1e-8
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	110	192	1.4e-10
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	196	255	3e-8
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	296	374	4.2e-13
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	387	480	2.9e-7
GL50803_3147	InterproscanData_RSRC	PF12796	Ank_2	487	557	1.8e-8
GL50803_16453	InterproscanData_RSRC	PF00696	AA_kinase	5	294	3.8e-24
GL50803_16456	InterproscanData_RSRC	PF00225	Kinesin	18	344	8.3e-117
GL50803_8505	InterproscanData_RSRC	PF05154	TM2	7	55	2.5e-20
GL50803_8508	InterproscanData_RSRC	PF07719	TPR_2	292	319	0.011
GL50803_8513	InterproscanData_RSRC	PF03029	ATP_bind_1	8	249	1.5e-50
GL50803_95269	InterproscanData_RSRC	PF04099	Sybindin	6	130	3.3e-12
GL50803_28549	InterproscanData_RSRC	PF03311	Cornichon	6	127	4e-5
GL50803_8518	InterproscanData_RSRC	PF01096	TFIIS_C	63	100	9.1e-18
GL50803_8523	InterproscanData_RSRC	PF01490	Aa_trans	42	210	2.3e-16
GL50803_8523	InterproscanData_RSRC	PF01490	Aa_trans	279	462	6.3e-15
GL50803_8524	InterproscanData_RSRC	PF00004	AAA	163	311	1.2e-29
GL50803_13603	InterproscanData_RSRC	PF01991	vATP-synt_E	11	198	7.7e-15
GL50803_24662	InterproscanData_RSRC	PF03313	SDH_alpha	235	510	1.6e-59
GL50803_24662	InterproscanData_RSRC	PF03315	SDH_beta	55	130	4e-14
GL50803_10969	InterproscanData_RSRC	PF10609	ParA	180	276	2.6e-31
GL50803_10969	InterproscanData_RSRC	PF13614	AAA_31	64	116	3e-6
GL50803_15324	InterproscanData_RSRC	PF10609	ParA	220	309	1.2e-27
GL50803_42328	InterproscanData_RSRC	PF00069	Pkinase	21	264	1.7e-26
GL50803_42328	InterproscanData_RSRC	PF12796	Ank_2	323	398	3.4e-10
GL50803_42328	InterproscanData_RSRC	PF12796	Ank_2	407	461	1.8e-12
GL50803_10976	InterproscanData_RSRC	PF00246	Peptidase_M14	386	462	8.5e-5
GL50803_10976	InterproscanData_RSRC	PF00246	Peptidase_M14	588	683	1.8e-8
GL50803_117203	InterproscanData_RSRC	PF03302	VSP	41	205	3.1e-8
GL50803_117203	InterproscanData_RSRC	PF03302	VSP	172	255	8.7e-25
GL50803_117204	InterproscanData_RSRC	PF03302	VSP	41	205	3.1e-8
GL50803_117204	InterproscanData_RSRC	PF03302	VSP	172	255	8.7e-25
GL50803_137707	InterproscanData_RSRC	PF03302	VSP	19	126	2.2e-13
GL50803_137707	InterproscanData_RSRC	PF03302	VSP	233	457	7.1e-32
GL50803_137707	InterproscanData_RSRC	PF03302	VSP	450	593	6.1e-46
GL50803_137708	InterproscanData_RSRC	PF03302	VSP	19	126	2.2e-13
GL50803_137708	InterproscanData_RSRC	PF03302	VSP	233	457	7.1e-32
GL50803_137708	InterproscanData_RSRC	PF03302	VSP	450	593	6.1e-46
GL50803_7474	InterproscanData_RSRC	PF01193	RNA_pol_L	16	295	5.2e-13
GL50803_7474	InterproscanData_RSRC	PF01000	RNA_pol_A_bac	46	174	2e-18
GL50803_16124	InterproscanData_RSRC	PF00118	Cpn60_TCP1	38	552	0
GL50803_14460	InterproscanData_RSRC	PF00443	UCH	21	761	1.2e-49
GL50803_16125	InterproscanData_RSRC	PF01266	DAO	31	406	7.4e-57
GL50803_16125	InterproscanData_RSRC	PF04324	Fer2_BFD	455	508	1e-8
GL50803_16125	InterproscanData_RSRC	PF07892	DUF1667	1038	1098	1.1e-6
GL50803_16125	InterproscanData_RSRC	PF07992	Pyr_redox_2	587	885	3.2e-10
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	23	105	1e-13
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	115	197	3e-10
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	331	413	4.3e-13
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	949	1019	1e-9
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	1021	1080	1.4e-6
GL50803_3475	InterproscanData_RSRC	PF12796	Ank_2	1086	1139	2.6e-8
GL50803_3475	InterproscanData_RSRC	PF13637	Ank_4	206	255	1.2e-5
GL50803_16127	InterproscanData_RSRC	PF08542	Rep_fac_C	249	363	1.1e-29
GL50803_16127	InterproscanData_RSRC	PF13177	DNA_pol3_delta2	34	178	1.2e-9
GL50803_98054	InterproscanData_RSRC	PF00183	HSP90	186	350	3.1e-51
GL50803_98054	InterproscanData_RSRC	PF13589	HATPase_c_3	28	149	5.2e-11
GL50803_16129	InterproscanData_RSRC	PF00132	Hexapep	593	621	5.7e-4
GL50803_16129	InterproscanData_RSRC	PF00132	Hexapep	603	635	6.5e-6
GL50803_12942	InterproscanData_RSRC	PF01894	UPF0047	22	139	6.8e-40
GL50803_6724	InterproscanData_RSRC	PF02136	NTF2	7	118	6.9e-15
GL50803_24412	InterproscanData_RSRC	PF00023	Ank	124	144	1e-4
GL50803_24412	InterproscanData_RSRC	PF12796	Ank_2	34	117	2.9e-17
GL50803_24412	InterproscanData_RSRC	PF12796	Ank_2	154	213	5.1e-13
GL50803_24412	InterproscanData_RSRC	PF12796	Ank_2	277	344	3.4e-9
GL50803_24412	InterproscanData_RSRC	PF12796	Ank_2	374	448	1.7e-12
GL50803_24412	InterproscanData_RSRC	PF12796	Ank_2	457	506	5.6e-8
GL50803_114247	InterproscanData_RSRC	PF12796	Ank_2	21	99	6.4e-10
GL50803_114247	InterproscanData_RSRC	PF12796	Ank_2	304	382	1.7e-11
GL50803_114246	InterproscanData_RSRC	PF01926	MMR_HSR1	27	129	5.1e-15
GL50803_114246	InterproscanData_RSRC	PF06071	YchF-GTPase_C	316	399	2.1e-34
GL50803_13904	InterproscanData_RSRC	PF02996	Prefoldin	51	163	1.2e-18
GL50803_5358	InterproscanData_RSRC	PF00069	Pkinase	20	300	1.2e-65
GL50803_5359	InterproscanData_RSRC	PF01798	Nop	270	416	3e-46
GL50803_5359	InterproscanData_RSRC	PF08156	NOP5NT	1	65	1.3e-14
GL50803_5359	InterproscanData_RSRC	PF08060	NOSIC	167	218	5.4e-23
GL50803_16993	InterproscanData_RSRC	PF01728	FtsJ	25	201	5.9e-54
GL50803_16993	InterproscanData_RSRC	PF07780	Spb1_C	853	1054	4.3e-56
GL50803_16993	InterproscanData_RSRC	PF11861	DUF3381	307	460	6.8e-29
GL50803_6245	InterproscanData_RSRC	PF13516	LRR_6	234	254	1.6
GL50803_6245	InterproscanData_RSRC	PF13516	LRR_6	459	477	0.24
GL50803_6245	InterproscanData_RSRC	PF13516	LRR_6	488	507	0.081
GL50803_6245	InterproscanData_RSRC	PF13516	LRR_6	516	536	1.8
GL50803_6245	InterproscanData_RSRC	PF13516	LRR_6	550	564	0.45
GL50803_6242	InterproscanData_RSRC	PF00838	TCTP	1	147	6.8e-31
GL50803_24423	InterproscanData_RSRC	PF00397	WW	84	113	6.9e-7
GL50803_16996	InterproscanData_RSRC	PF13864	Enkurin	308	407	2.4e-23
GL50803_10666	InterproscanData_RSRC	PF13508	Acetyltransf_7	84	153	9.8e-7
GL50803_15260	InterproscanData_RSRC	PF00203	Ribosomal_S19	52	128	1.7e-24
GL50803_24425	InterproscanData_RSRC	PF05903	DUF862	25	163	4.9e-41
GL50803_10661	InterproscanData_RSRC	PF02134	UBACT	891	955	2.7e-19
GL50803_10661	InterproscanData_RSRC	PF00899	ThiF	22	154	3.8e-11
GL50803_10661	InterproscanData_RSRC	PF00899	ThiF	497	635	1e-28
GL50803_10661	InterproscanData_RSRC	PF09358	UBA_e1_C	971	1087	3e-21
GL50803_10661	InterproscanData_RSRC	PF10585	UBA_e1_thiolCys	642	685	1.3e-16
GL50803_10659	InterproscanData_RSRC	PF03302	VSP	406	570	2.7e-8
GL50803_10659	InterproscanData_RSRC	PF03302	VSP	590	723	6.9e-18
GL50803_41472	InterproscanData_RSRC	PF03302	VSP	19	123	2.3e-13
GL50803_41472	InterproscanData_RSRC	PF03302	VSP	231	451	5.8e-34
GL50803_41472	InterproscanData_RSRC	PF03302	VSP	444	587	1.6e-44
GL50803_137710	InterproscanData_RSRC	PF03302	VSP	227	515	1.9e-30
GL50803_9293	InterproscanData_RSRC	PF00481	PP2C	470	611	3.9e-9
GL50803_9293	InterproscanData_RSRC	PF00481	PP2C	689	801	4.3e-26
GL50803_9293	InterproscanData_RSRC	PF13516	LRR_6	225	242	0.0016
GL50803_9289	InterproscanData_RSRC	PF00069	Pkinase	9	273	1.1e-62
GL50803_9289	InterproscanData_RSRC	PF00023	Ank	390	405	0.012
GL50803_9289	InterproscanData_RSRC	PF12796	Ank_2	426	503	4.9e-17
GL50803_9289	InterproscanData_RSRC	PF12796	Ank_2	515	572	5.5e-8
GL50803_9287	InterproscanData_RSRC	PF00004	AAA	39	166	4.4e-15
GL50803_112693	InterproscanData_RSRC	PF03302	VSP	116	258	4.7e-22
GL50803_112696	InterproscanData_RSRC	PF12796	Ank_2	54	143	4.8e-14
GL50803_112696	InterproscanData_RSRC	PF12796	Ank_2	148	205	3.7e-8
GL50803_13478	InterproscanData_RSRC	PF00025	Arf	7	175	9.5e-58
GL50803_13479	InterproscanData_RSRC	PF00069	Pkinase	5	229	1.7e-7
GL50803_13479	InterproscanData_RSRC	PF00023	Ank	280	302	5.4e-4
GL50803_13479	InterproscanData_RSRC	PF12796	Ank_2	325	415	1.3e-9
GL50803_8921	InterproscanData_RSRC	PF00856	SET	549	667	1.5e-16
GL50803_8920	InterproscanData_RSRC	PF13815	Dzip-like_N	8	88	1e-6
GL50803_16745	InterproscanData_RSRC	PF00023	Ank	35	60	0.0035
GL50803_16745	InterproscanData_RSRC	PF12796	Ank_2	102	185	7.6e-14
GL50803_8917	InterproscanData_RSRC	PF00928	Adap_comp_sub	157	434	1.5e-77
GL50803_8917	InterproscanData_RSRC	PF01217	Clat_adaptor_s	1	128	3e-5
GL50803_28666	InterproscanData_RSRC	PF00590	TP_methylase	1	240	5.4e-16
GL50803_8914	InterproscanData_RSRC	PF00069	Pkinase	9	267	6.6e-60
GL50803_8914	InterproscanData_RSRC	PF00023	Ank	340	364	0.0085
GL50803_8914	InterproscanData_RSRC	PF12796	Ank_2	414	499	3.9e-15
GL50803_8913	InterproscanData_RSRC	PF00753	Lactamase_B	12	200	1.3e-20
GL50803_14807	InterproscanData_RSRC	PF12796	Ank_2	68	134	4.2e-11
GL50803_14807	InterproscanData_RSRC	PF12796	Ank_2	139	191	2.6e-9
GL50803_14807	InterproscanData_RSRC	PF12796	Ank_2	195	255	2.8e-7
GL50803_16747	InterproscanData_RSRC	PF05970	PIF1	17	253	4.1e-32
GL50803_14392	InterproscanData_RSRC	PF00753	Lactamase_B	28	229	2.2e-19
GL50803_7203	InterproscanData_RSRC	PF00625	Guanylate_kin	11	196	4.7e-48
GL50803_3287	InterproscanData_RSRC	PF00108	Thiolase_N	12	186	7e-27
GL50803_3287	InterproscanData_RSRC	PF02803	Thiolase_C	294	408	4.6e-16
GL50803_16468	InterproscanData_RSRC	PF00112	Peptidase_C1	82	299	2.9e-57
GL50803_33660	InterproscanData_RSRC	PF12796	Ank_2	9	91	2.5e-8
GL50803_13464	InterproscanData_RSRC	PF11931	DUF3449	371	454	9.5e-21
GL50803_13464	InterproscanData_RSRC	PF12874	zf-met	220	243	0.002
GL50803_16471	InterproscanData_RSRC	PF12796	Ank_2	11	92	4.5e-10
GL50803_16471	InterproscanData_RSRC	PF12796	Ank_2	597	682	2e-8
GL50803_16471	InterproscanData_RSRC	PF12796	Ank_2	694	762	2.3e-6
GL50803_31608	InterproscanData_RSRC	PF11270	DUF3070	11	42	3.1e-14
GL50803_16472	InterproscanData_RSRC	PF03302	VSP	98	296	3.2e-56
GL50803_16472	InterproscanData_RSRC	PF03302	VSP	286	425	5.5e-47
GL50803_112718	InterproscanData_RSRC	PF00773	RNB	548	939	2.4e-81
GL50803_23235	InterproscanData_RSRC	PF12796	Ank_2	19	90	1.2e-9
GL50803_23235	InterproscanData_RSRC	PF12796	Ank_2	92	154	1.6e-6
GL50803_92741	InterproscanData_RSRC	PF00069	Pkinase	47	389	8.1e-38
GL50803_92739	InterproscanData_RSRC	PF00271	Helicase_C	320	411	1.5e-9
GL50803_92739	InterproscanData_RSRC	PF00270	DEAD	62	196	1.5e-7
GL50803_13427	InterproscanData_RSRC	PF12796	Ank_2	104	188	4.2e-8
GL50803_13427	InterproscanData_RSRC	PF13857	Ank_5	29	71	7.1e-10
GL50803_13428	InterproscanData_RSRC	PF01876	RNase_P_p30	96	202	4.8e-5
GL50803_33434	InterproscanData_RSRC	PF00566	RabGAP-TBC	299	421	5.3e-7
GL50803_92729	InterproscanData_RSRC	PF02797	Chal_sti_synt_C	376	452	2.7e-10
GL50803_92729	InterproscanData_RSRC	PF08392	FAE1_CUT1_RppA	59	349	1.4e-89
GL50803_33433	InterproscanData_RSRC	PF04729	ASF1_hist_chap	11	122	1e-10
GL50803_11434	InterproscanData_RSRC	PF10584	Proteasome_A_N	6	28	2.8e-9
GL50803_11434	InterproscanData_RSRC	PF00227	Proteasome	30	226	3.3e-38
GL50803_11436	InterproscanData_RSRC	PF00899	ThiF	44	172	2.6e-39
GL50803_11438	InterproscanData_RSRC	PF12796	Ank_2	8	89	7.1e-13
GL50803_112729	InterproscanData_RSRC	PF00225	Kinesin	10	371	6.3e-91
GL50803_11442	InterproscanData_RSRC	PF00225	Kinesin	42	309	3.7e-47
GL50803_11448	InterproscanData_RSRC	PF02878	PGM_PMM_I	54	184	1.1e-6
GL50803_11449	InterproscanData_RSRC	PF01171	ATP_bind_3	180	259	5.5e-9
GL50803_11470	InterproscanData_RSRC	PF03302	VSP	346	534	3.6e-26
GL50803_11470	InterproscanData_RSRC	PF03302	VSP	532	673	2.4e-50
GL50803_137714	InterproscanData_RSRC	PF03302	VSP	198	386	3.1e-27
GL50803_137714	InterproscanData_RSRC	PF03302	VSP	382	524	1.4e-50
GL50803_115797	InterproscanData_RSRC	PF03302	VSP	12	246	3.9e-11
GL50803_115797	InterproscanData_RSRC	PF03302	VSP	280	682	0
GL50803_11866	InterproscanData_RSRC	PF00583	Acetyltransf_1	78	130	1e-4
GL50803_11867	InterproscanData_RSRC	PF05914	RIB43A	13	140	2.3e-18
GL50803_11867	InterproscanData_RSRC	PF05914	RIB43A	157	398	1.3e-24
GL50803_22573	InterproscanData_RSRC	PF00400	WD40	58	92	8.6e-7
GL50803_22573	InterproscanData_RSRC	PF00400	WD40	1578	1610	0.11
GL50803_17163	InterproscanData_RSRC	PF00160	Pro_isomerase	10	166	2.2e-49
GL50803_17164	InterproscanData_RSRC	PF04810	zf-Sec23_Sec24	197	235	2.2e-8
GL50803_17164	InterproscanData_RSRC	PF04811	Sec23_trunk	279	560	5.8e-22
GL50803_17164	InterproscanData_RSRC	PF08033	Sec23_BS	571	653	1.4e-12
GL50803_17165	InterproscanData_RSRC	PF00005	ABC_tran	623	733	5.2e-7
GL50803_2661	InterproscanData_RSRC	PF01111	CKS	9	76	8.9e-36
GL50803_7368	InterproscanData_RSRC	PF01171	ATP_bind_3	66	234	4.3e-15
GL50803_7373	InterproscanData_RSRC	PF12796	Ank_2	481	563	2.7e-10
GL50803_7373	InterproscanData_RSRC	PF12796	Ank_2	657	773	2.8e-10
GL50803_7373	InterproscanData_RSRC	PF12796	Ank_2	1092	1200	1.9e-7
GL50803_7373	InterproscanData_RSRC	PF12796	Ank_2	1345	1429	2.5e-7
GL50803_7375	InterproscanData_RSRC	PF00023	Ank	739	761	7.3e-4
GL50803_7375	InterproscanData_RSRC	PF12796	Ank_2	315	396	1.3e-14
GL50803_7375	InterproscanData_RSRC	PF12796	Ank_2	414	499	3.3e-8
GL50803_7375	InterproscanData_RSRC	PF12796	Ank_2	511	591	4.8e-9
GL50803_7375	InterproscanData_RSRC	PF12796	Ank_2	647	733	1.9e-10
GL50803_17170	InterproscanData_RSRC	PF00501	AMP-binding	95	196	1.3e-19
GL50803_17174	InterproscanData_RSRC	PF00501	AMP-binding	87	216	3.6e-15
GL50803_13836	InterproscanData_RSRC	PF09423	PhoD	184	266	6e-10
GL50803_13838	InterproscanData_RSRC	PF00856	SET	251	354	1.4e-21
GL50803_87446	InterproscanData_RSRC	PF00005	ABC_tran	664	769	8e-16
GL50803_13926	InterproscanData_RSRC	PF01248	Ribosomal_L7Ae	51	137	5.5e-22
GL50803_16020	InterproscanData_RSRC	PF13504	LRR_7	102	117	5.8
GL50803_16020	InterproscanData_RSRC	PF13504	LRR_7	173	187	1.5
GL50803_5462	InterproscanData_RSRC	PF00091	Tubulin	13	186	2e-37
GL50803_13930	InterproscanData_RSRC	PF00025	Arf	8	178	2e-54
GL50803_8860	InterproscanData_RSRC	PF00069	Pkinase	39	288	1.2e-19
GL50803_8860	InterproscanData_RSRC	PF12796	Ank_2	372	461	9.8e-16
GL50803_8860	InterproscanData_RSRC	PF12796	Ank_2	467	539	1.4e-8
GL50803_8860	InterproscanData_RSRC	PF12796	Ank_2	545	615	5.7e-7
GL50803_8860	InterproscanData_RSRC	PF12796	Ank_2	618	680	3.2e-7
GL50803_8860	InterproscanData_RSRC	PF12796	Ank_2	689	770	3.9e-11
GL50803_28651	InterproscanData_RSRC	PF00112	Peptidase_C1	208	395	1.1e-12
GL50803_28651	InterproscanData_RSRC	PF08773	CathepsinC_exc	14	124	2.7e-8
GL50803_8856	InterproscanData_RSRC	PF00069	Pkinase	43	289	1.5e-26
GL50803_8856	InterproscanData_RSRC	PF12796	Ank_2	405	483	1e-11
GL50803_22553	InterproscanData_RSRC	PF00112	Peptidase_C1	232	428	1.8e-12
GL50803_22553	InterproscanData_RSRC	PF08773	CathepsinC_exc	17	127	3.6e-10
GL50803_35094	InterproscanData_RSRC	PF03104	DNA_pol_B_exo1	92	466	1.2e-52
GL50803_35094	InterproscanData_RSRC	PF00136	DNA_pol_B	539	1162	3.3e-119
GL50803_35094	InterproscanData_RSRC	PF14260	zf-C4pol	1222	1307	4.6e-10
GL50803_16675	InterproscanData_RSRC	PF01239	PPTA	139	162	9e-5
GL50803_8903	InterproscanData_RSRC	PF07002	Copine	50	189	1.9e-32
GL50803_14800	InterproscanData_RSRC	PF12796	Ank_2	26	102	4.1e-11
GL50803_14821	InterproscanData_RSRC	PF01521	Fe-S_biosyn	18	103	2.5e-17
GL50803_16495	InterproscanData_RSRC	PF02666	PS_Dcarbxylase	206	405	1.4e-41
GL50803_8961	InterproscanData_RSRC	PF00069	Pkinase	55	183	1.1e-5
GL50803_8961	InterproscanData_RSRC	PF00023	Ank	388	410	0.0062
GL50803_8961	InterproscanData_RSRC	PF00023	Ank	608	628	0.0073
GL50803_8961	InterproscanData_RSRC	PF00023	Ank	840	861	0.0015
GL50803_8961	InterproscanData_RSRC	PF12796	Ank_2	485	569	5e-12
GL50803_8961	InterproscanData_RSRC	PF12796	Ank_2	631	691	1.8e-10
GL50803_8961	InterproscanData_RSRC	PF12796	Ank_2	751	829	9.8e-13
GL50803_8960	InterproscanData_RSRC	PF12697	Abhydrolase_6	46	297	2.8e-27
GL50803_3180	InterproscanData_RSRC	PF00535	Glycos_transf_2	4	172	2.2e-15
GL50803_3408	InterproscanData_RSRC	PF13855	LRR_8	67	125	5.5e-7
GL50803_2902	InterproscanData_RSRC	PF02171	Piwi	556	877	2e-38
GL50803_6148	InterproscanData_RSRC	PF00326	Peptidase_S9	548	761	1.1e-36
GL50803_22677	InterproscanData_RSRC	PF00881	Nitroreductase	87	240	9.5e-28
GL50803_22677	InterproscanData_RSRC	PF13237	Fer4_10	7	56	7.8e-11
GL50803_87358	InterproscanData_RSRC	PF12624	Chorein_N	2	91	1.7e-21
GL50803_16585	InterproscanData_RSRC	PF13086	AAA_11	781	1119	6.3e-13
GL50803_16585	InterproscanData_RSRC	PF13087	AAA_12	1130	1406	2.1e-7
GL50803_41701	InterproscanData_RSRC	PF13844	Glyco_transf_41	5	111	1.9e-18
GL50803_1470	InterproscanData_RSRC	PF04326	AAA_4	20	159	3.8e-14
GL50803_16587	InterproscanData_RSRC	PF00069	Pkinase	9	227	1e-13
GL50803_101805	InterproscanData_RSRC	PF03302	VSP	42	147	3.6e-8
GL50803_101805	InterproscanData_RSRC	PF03302	VSP	357	746	1.7e-39
GL50803_16588	InterproscanData_RSRC	PF00428	Ribosomal_60s	17	108	1.1e-11
GL50803_15820	InterproscanData_RSRC	PF01239	PPTA	140	165	8.2e-7
GL50803_15820	InterproscanData_RSRC	PF01239	PPTA	176	205	1.3e-5
GL50803_101810	InterproscanData_RSRC	PF00122	E1-E2_ATPase	206	470	1.7e-15
GL50803_101810	InterproscanData_RSRC	PF13246	Hydrolase_like2	707	786	8.3e-8
GL50803_16172	InterproscanData_RSRC	PF00022	Actin	97	340	1.5e-19
GL50803_14341	InterproscanData_RSRC	PF06705	SF-assemblin	62	240	5.3e-9
