struc1	struc2	TM
GL_8152	GL_13215	0.43821
GL_8218	GL_13215	0.42641
GL_8350	GL_13215	0.45886
GL_8428	GL_13215	0.43485
GL_8445	GL_13215	0.43145
GL_8556	GL_13215	0.34434
GL_86934	GL_13215	0.32988
GL_87677	GL_13215	0.3168
GL_87928	GL_13215	0.35651
GL_8856	GL_13215	0.42717
GL_8860	GL_13215	0.32143
GL_8914	GL_13215	0.42717
GL_91220	GL_13215	0.31139
GL_91334	GL_13215	0.3299
GL_91451	GL_13215	0.45326
GL_9196	GL_13215	0.33798
GL_92498	GL_13215	0.4575
GL_9289	GL_13215	0.45914
GL_93221	GL_13215	0.30459
GL_9365	GL_13215	0.35029
GL_9421	GL_13215	0.43251
GL_94927	GL_13215	0.34659
GL_95003	GL_13215	0.47227
GL_95549	GL_13215	0.27202
GL_95593	GL_13215	0.33537
GL_95717	GL_13215	0.31359
GL_9658	GL_13215	0.28778
GL_9665	GL_13215	0.35591
GL_96878	GL_13215	0.32827
GL_97130	GL_13215	0.45199
GL_98050	GL_13215	0.14334
GL_9870	GL_13215	0.25617
GL_101307	GL_13479	0.27417
GL_101534	GL_13479	0.27399
GL_101866	GL_13479	0.19894
GL_102034	GL_13479	0.29167
GL_102542	GL_13479	0.29522
GL_103944	GL_13479	0.42216
GL_10744	GL_13479	0.25343
GL_10893	GL_13479	0.25955
GL_11040	GL_13479	0.25804
GL_111938	GL_13479	0.2537
GL_112518	GL_13479	0.23474
GL_112553	GL_13479	0.25994
GL_113030	GL_13479	0.23578
GL_113094	GL_13479	0.2529
GL_11311	GL_13479	0.25391
GL_113553	GL_13479	0.21896
GL_11390	GL_13479	0.19163
GL_114120	GL_13479	0.29693
GL_114192	GL_13479	0.28569
GL_114307	GL_13479	0.31171
GL_114495	GL_13479	0.24292
GL_114535	GL_13479	0.2792
GL_114937	GL_13479	0.22897
GL_11554	GL_13479	0.2835
GL_119989	GL_13479	0.26533
GL_12095	GL_13479	0.25491
GL_12148	GL_13479	0.20044
GL_12152	GL_13479	0.24492
GL_12240	GL_13479	0.24627
GL_13215	GL_13479	0.28465
GL_13479	GL_13479	1
GL_137676	GL_13479	0.21105
GL_137696	GL_13479	0.48014
GL_137701	GL_13479	0.16002
GL_137706	GL_13479	0.24536
GL_137719	GL_13479	0.25181
GL_137728	GL_13479	0.2148
GL_137733	GL_13479	0.16748
GL_137735	GL_13479	0.20571
GL_137737	GL_13479	0.17046
GL_137742	GL_13479	0.26983
GL_137743	GL_13479	0.27156
GL_13921	GL_13479	0.20057
GL_13963	GL_13479	0.22239
GL_13964	GL_13479	0.21171
GL_13981	GL_13479	0.48059
GL_14044	GL_13479	0.26733
GL_14216	GL_13479	0.28495
GL_14223	GL_13479	0.17566
GL_14648	GL_13479	0.25626
GL_14742	GL_13479	0.16446
GL_14786	GL_13479	0.46234
GL_14835	GL_13479	0.46533
GL_14897	GL_13479	0.46551
GL_14916	GL_13479	0.28345
GL_15035	GL_13479	0.27859
GL_15049	GL_13479	0.26903
GL_15064	GL_13479	0.22456
GL_15338	GL_13479	0.18808
GL_15409	GL_13479	0.26104
GL_15411	GL_13479	0.27783
GL_15479	GL_13479	0.201
GL_15953	GL_13479	0.44419
GL_16049	GL_13479	0.27053
GL_16122	GL_13479	0.47401
GL_16167	GL_13479	0.6066
GL_16205	GL_13479	0.28496
GL_16251	GL_13479	0.24973
GL_16272	GL_13479	0.46415
GL_16279	GL_13479	0.27459
GL_16460	GL_13479	0.46772
GL_16479	GL_13479	0.48294
GL_16508	GL_13479	0.46933
GL_16733	GL_13479	0.26425
GL_16765	GL_13479	0.26871
GL_16792	GL_13479	0.29175
GL_16824	GL_13479	0.26967
GL_16826	GL_13479	0.21741
GL_16839	GL_13479	0.27891
GL_16862	GL_13479	0.20509
GL_16879	GL_13479	0.45804
GL_16889	GL_13479	0.38531
GL_16943	GL_13479	0.50152
GL_16952	GL_13479	0.16654
GL_16967	GL_13479	0.36234
GL_16988	GL_13479	0.16357
GL_17069	GL_13479	0.23368
GL_17084	GL_13479	0.43068
GL_17188	GL_13479	0.26754
GL_17216	GL_13479	0.23915
GL_17231	GL_13479	0.46774
GL_17299	GL_13479	0.46023
GL_17318	GL_13479	0.35394
GL_17510	GL_13479	0.27587
GL_17578	GL_13479	0.50944
GL_2082	GL_13479	0.16929
GL_21366	GL_13479	0.2892
GL_21924	GL_13479	0.36017
GL_22451	GL_13479	0.23294
GL_24321	GL_13479	0.16367
GL_24400	GL_13479	0.26148
GL_2483	GL_13479	0.25624
GL_26199	GL_13479	0.28415
GL_27124	GL_13479	0.09606
GL_30354	GL_13479	0.29794
GL_3449	GL_13479	0.50647
GL_3546	GL_13479	0.26082
GL_3677	GL_13479	0.48252
GL_36783	GL_13479	0.27829
GL_38578	GL_13479	0.1176
GL_3957	GL_13479	0.26723
GL_40904	GL_13479	0.26303
GL_41186	GL_13479	0.45716
GL_4202	GL_13479	0.22506
GL_42328	GL_13479	0.26338
GL_42657	GL_13479	0.59992
GL_42698	GL_13479	0.13101
GL_4322	GL_13479	0.44267
GL_4912	GL_13479	0.16045
GL_4959	GL_13479	0.47005
GL_4977	GL_13479	0.19673
GL_5142	GL_13479	0.49435
GL_5346	GL_13479	0.26182
GL_5375	GL_13479	0.21919
GL_5489	GL_13479	0.30694
GL_5553	GL_13479	0.25196
GL_5554	GL_13479	0.23556
GL_5999	GL_13479	0.2587
GL_6140	GL_13479	0.61478
GL_6680	GL_13479	0.20972
GL_6731	GL_13479	0.33522
GL_7103	GL_13479	0.38682
GL_7183	GL_13479	0.34282
GL_7356	GL_13479	0.2604
GL_7514	GL_13479	0.27776
GL_7579	GL_13479	0.16728
GL_7653	GL_13479	0.27707
GL_8152	GL_13479	0.25938
GL_8218	GL_13479	0.25153
GL_8350	GL_13479	0.28031
GL_8428	GL_13479	0.26704
GL_8445	GL_13479	0.24361
GL_8556	GL_13479	0.47498
GL_86934	GL_13479	0.17788
GL_87677	GL_13479	0.43601
GL_87928	GL_13479	0.19743
GL_8856	GL_13479	0.24678
GL_8860	GL_13479	0.60809
GL_8914	GL_13479	0.27348
GL_91220	GL_13479	0.46459
GL_91334	GL_13479	0.45654
GL_91451	GL_13479	0.28577
GL_9196	GL_13479	0.17922
GL_92498	GL_13479	0.28393
GL_9289	GL_13479	0.26985
GL_93221	GL_13479	0.26725
GL_9365	GL_13479	0.49741
GL_9421	GL_13479	0.24007
GL_94927	GL_13479	0.47629
GL_95003	GL_13479	0.28529
GL_95549	GL_13479	0.63951
GL_95593	GL_13479	0.1968
GL_95717	GL_13479	0.46799
GL_9658	GL_13479	0.44575
GL_9665	GL_13479	0.21355
GL_96878	GL_13479	0.49786
GL_97130	GL_13479	0.28511
GL_98050	GL_13479	0.13598
GL_9870	GL_13479	0.48184
GL_101307	GL_137676	0.86543
GL_101534	GL_137676	0.74421
GL_101866	GL_137676	0.28466
GL_102034	GL_137676	0.11662
GL_102542	GL_137676	0.26428
GL_103944	GL_137676	0.12488
GL_10744	GL_137676	0.18055
GL_10893	GL_137676	0.692
GL_11040	GL_137676	0.80857
GL_111938	GL_137676	0.71285
GL_112518	GL_137676	0.31774
GL_112553	GL_137676	0.75323
GL_113030	GL_137676	0.33546
GL_113094	GL_137676	0.10979
GL_11311	GL_137676	0.63748
GL_113553	GL_137676	0.36256
GL_11390	GL_137676	0.27444
GL_114120	GL_137676	0.2114
GL_114192	GL_137676	0.16693
GL_114307	GL_137676	0.11906
GL_114495	GL_137676	0.61604
GL_114535	GL_137676	0.16218
GL_114937	GL_137676	0.29633
GL_11554	GL_137676	0.78652
GL_119989	GL_137676	0.64231
GL_12095	GL_137676	0.40059
GL_12148	GL_137676	0.29238
GL_12152	GL_137676	0.61341
GL_12240	GL_137676	0.50949
GL_13215	GL_137676	0.33715
GL_13479	GL_137676	0.21105
GL_137676	GL_137676	1
GL_137696	GL_137676	0.3559
GL_137701	GL_137676	0.55094
GL_137706	GL_137676	0.63356
GL_137719	GL_137676	0.79576
GL_137728	GL_137676	0.48584
GL_137733	GL_137676	0.64853
GL_137735	GL_137676	0.7208
GL_137737	GL_137676	0.42929
GL_137742	GL_137676	0.67224
GL_137743	GL_137676	0.66858
GL_13921	GL_137676	0.72834
GL_13963	GL_137676	0.72457
GL_13964	GL_137676	0.66349
GL_13981	GL_137676	0.34123
GL_14044	GL_137676	0.65424
GL_14216	GL_137676	0.62163
GL_14223	GL_137676	0.70046
GL_14648	GL_137676	0.71927
GL_14742	GL_137676	0.63506
GL_14786	GL_137676	0.29305
GL_14835	GL_137676	0.27768
GL_14897	GL_137676	0.24685000000000001
GL_14916	GL_137676	0.6073
GL_15035	GL_137676	0.71802
GL_15049	GL_137676	0.63709
GL_15064	GL_137676	0.77663
GL_15338	GL_137676	0.66381
GL_15409	GL_137676	0.65673
GL_15411	GL_137676	0.64233
GL_15479	GL_137676	0.62309
GL_15953	GL_137676	0.29023
GL_16049	GL_137676	0.61614
GL_16122	GL_137676	0.2983
GL_16167	GL_137676	0.23208
GL_16205	GL_137676	0.62886
GL_16251	GL_137676	0.67478
GL_16272	GL_137676	0.24997
GL_16279	GL_137676	0.62078
GL_16460	GL_137676	0.32012
GL_16479	GL_137676	0.49858
GL_16508	GL_137676	0.28959
GL_16733	GL_137676	0.66
GL_16765	GL_137676	0.63655
GL_16792	GL_137676	0.83966
GL_16824	GL_137676	0.63084
GL_16826	GL_137676	0.77535
GL_16839	GL_137676	0.62917
GL_16862	GL_137676	0.61046
GL_16879	GL_137676	0.38757
GL_16889	GL_137676	0.50522
GL_16943	GL_137676	0.39937
GL_16952	GL_137676	0.68826
GL_16967	GL_137676	0.33942
GL_16988	GL_137676	0.76421
GL_17069	GL_137676	0.70099
GL_17084	GL_137676	0.26638
GL_17188	GL_137676	0.59996
GL_17216	GL_137676	0.63044
GL_17231	GL_137676	0.28098
GL_17299	GL_137676	0.26922
GL_17318	GL_137676	0.29753
GL_17510	GL_137676	0.6397
GL_17578	GL_137676	0.29413
GL_2082	GL_137676	0.63958
GL_21366	GL_137676	0.6369
GL_21924	GL_137676	0.26505
GL_22451	GL_137676	0.34651
GL_24321	GL_137676	0.66763
GL_24400	GL_137676	0.69552
GL_2483	GL_137676	0.79823
GL_26199	GL_137676	0.73064
GL_27124	GL_137676	0.193
GL_30354	GL_137676	0.61764
GL_3449	GL_137676	0.38688
GL_3546	GL_137676	0.65302
GL_3677	GL_137676	0.35217
GL_36783	GL_137676	0.58408
GL_38578	GL_137676	0.30336
GL_3957	GL_137676	0.6312
GL_40904	GL_137676	0.24996
GL_41186	GL_137676	0.25274
GL_4202	GL_137676	0.70829
GL_42328	GL_137676	0.62967
GL_42657	GL_137676	0.24998
GL_42698	GL_137676	0.41381
GL_4322	GL_137676	0.29052
GL_4912	GL_137676	0.65846
GL_4959	GL_137676	0.31585
GL_4977	GL_137676	0.67207
GL_5142	GL_137676	0.38463
GL_5346	GL_137676	0.7306
GL_5375	GL_137676	0.75936
GL_5489	GL_137676	0.32544
GL_5553	GL_137676	0.8061
GL_5554	GL_137676	0.62974
GL_5999	GL_137676	0.71212
GL_6140	GL_137676	0.24649
GL_6680	GL_137676	0.65549
GL_6731	GL_137676	0.58111
GL_7103	GL_137676	0.50599
GL_7183	GL_137676	0.2322
GL_7356	GL_137676	0.7147
GL_7514	GL_137676	0.63191
GL_7579	GL_137676	0.65288
GL_7653	GL_137676	0.63233
GL_8152	GL_137676	0.64455
GL_8218	GL_137676	0.63811
GL_8350	GL_137676	0.63568
GL_8428	GL_137676	0.60803
GL_8445	GL_137676	0.65128
GL_8556	GL_137676	0.29361
GL_86934	GL_137676	0.79026
GL_87677	GL_137676	0.32574
GL_87928	GL_137676	0.65146
GL_8856	GL_137676	0.65492
GL_8860	GL_137676	0.24002
GL_8914	GL_137676	0.63292
GL_91220	GL_137676	0.28717
GL_91334	GL_137676	0.25985
GL_91451	GL_137676	0.63621
GL_9196	GL_137676	0.67512
GL_92498	GL_137676	0.59152
GL_9289	GL_137676	0.63219
GL_93221	GL_137676	0.68295
GL_9365	GL_137676	0.29962
GL_9421	GL_137676	0.63165
GL_94927	GL_137676	0.30388
GL_95003	GL_137676	0.64085
GL_95549	GL_137676	0.26699
GL_95593	GL_137676	0.74498
GL_95717	GL_137676	0.31185
GL_9658	GL_137676	0.2511
GL_9665	GL_137676	0.80794
GL_96878	GL_137676	0.44565
GL_97130	GL_137676	0.6303
GL_98050	GL_137676	0.25048
GL_9870	GL_137676	0.43026
GL_101307	GL_137696	0.41347
GL_101534	GL_137696	0.34744
GL_101866	GL_137696	0.2273
GL_102034	GL_137696	0.54954
GL_102542	GL_137696	0.32488
GL_103944	GL_137696	0.35743
GL_10744	GL_137696	0.26154
GL_10893	GL_137696	0.39059
GL_11040	GL_137696	0.29561
GL_111938	GL_137696	0.34901
GL_112518	GL_137696	0.27856
GL_112553	GL_137696	0.27895
GL_113030	GL_137696	0.30062
GL_113094	GL_137696	0.44439
GL_11311	GL_137696	0.37991
GL_113553	GL_137696	0.27036
GL_11390	GL_137696	0.23543
GL_114120	GL_137696	0.33988
GL_114192	GL_137696	0.25558
GL_114307	GL_137696	0.57291
GL_114495	GL_137696	0.35582
GL_114535	GL_137696	0.28352
GL_114937	GL_137696	0.26769
GL_11554	GL_137696	0.40035
GL_119989	GL_137696	0.36798
GL_12095	GL_137696	0.28532
GL_12148	GL_137696	0.23257
GL_12152	GL_137696	0.31529
GL_12240	GL_137696	0.27876
GL_13215	GL_137696	0.38329
GL_13479	GL_137696	0.48014
GL_137676	GL_137696	0.3559
GL_137696	GL_137696	1
GL_137701	GL_137696	0.09968
GL_137706	GL_137696	0.16568
GL_137719	GL_137696	0.1414
GL_137728	GL_137696	0.10366
GL_137733	GL_137696	0.11396
GL_137735	GL_137696	0.12962
GL_137737	GL_137696	0.08525
GL_137742	GL_137696	0.14733
GL_137743	GL_137696	0.15237
GL_13921	GL_137696	0.13013
GL_13963	GL_137696	0.1198
GL_13964	GL_137696	0.16267
GL_13981	GL_137696	0.78126
GL_14044	GL_137696	0.1684
GL_14216	GL_137696	0.17466
GL_14223	GL_137696	0.14495
GL_14648	GL_137696	0.15686
GL_14742	GL_137696	0.1267
GL_14786	GL_137696	0.49231
GL_14835	GL_137696	0.76835
GL_14897	GL_137696	0.47023
GL_14916	GL_137696	0.19003
GL_15035	GL_137696	0.18045
GL_15049	GL_137696	0.1685
GL_15064	GL_137696	0.19275
GL_15338	GL_137696	0.13398
GL_15409	GL_137696	0.15473
GL_15411	GL_137696	0.18054
GL_15479	GL_137696	0.13608
GL_15953	GL_137696	0.79213
GL_16049	GL_137696	0.1704
GL_16122	GL_137696	0.43609
GL_16167	GL_137696	0.24165
GL_16205	GL_137696	0.17688
GL_16251	GL_137696	0.19555
GL_16272	GL_137696	0.40904
GL_16279	GL_137696	0.17166
GL_16460	GL_137696	0.81029
GL_16479	GL_137696	0.28027
GL_16508	GL_137696	0.48378
GL_16733	GL_137696	0.20354
GL_16765	GL_137696	0.17092
GL_16792	GL_137696	0.17937
GL_16824	GL_137696	0.1852
GL_16826	GL_137696	0.18726
GL_16839	GL_137696	0.17435
GL_16862	GL_137696	0.12093
GL_16879	GL_137696	0.24507
GL_16889	GL_137696	0.18124
GL_16943	GL_137696	0.2452
GL_16952	GL_137696	0.13513
GL_16967	GL_137696	0.29712
GL_16988	GL_137696	0.13312
GL_17069	GL_137696	0.17768
GL_17084	GL_137696	0.43224
GL_17188	GL_137696	0.17909
GL_17216	GL_137696	0.17023
GL_17231	GL_137696	0.46488
GL_17299	GL_137696	0.4055
GL_17318	GL_137696	0.22857
GL_17510	GL_137696	0.19117
GL_17578	GL_137696	0.47974
GL_2082	GL_137696	0.11237
GL_21366	GL_137696	0.17295
GL_21924	GL_137696	0.21571
GL_22451	GL_137696	0.1828
GL_24321	GL_137696	0.13105
GL_24400	GL_137696	0.17011
GL_2483	GL_137696	0.18076
GL_26199	GL_137696	0.14505
GL_27124	GL_137696	0.04115
GL_30354	GL_137696	0.19222
GL_3449	GL_137696	0.27062
GL_3546	GL_137696	0.16117
GL_3677	GL_137696	0.2321
GL_36783	GL_137696	0.17183
GL_38578	GL_137696	0.05953
GL_3957	GL_137696	0.18303
GL_40904	GL_137696	0.22147
GL_41186	GL_137696	0.5136
GL_4202	GL_137696	0.18352
GL_42328	GL_137696	0.15858
GL_42657	GL_137696	0.25327
GL_42698	GL_137696	0.07729
GL_4322	GL_137696	0.74755
GL_4912	GL_137696	0.13561
GL_4959	GL_137696	0.48877
GL_4977	GL_137696	0.13386
GL_5142	GL_137696	0.23545
GL_5346	GL_137696	0.15264
GL_5375	GL_137696	0.13767
GL_5489	GL_137696	0.16977
GL_5553	GL_137696	0.17756
GL_5554	GL_137696	0.18189
GL_5999	GL_137696	0.17428
GL_6140	GL_137696	0.26716
GL_6680	GL_137696	0.12034
GL_6731	GL_137696	0.23332
GL_7103	GL_137696	0.20052
GL_7183	GL_137696	0.22646
GL_7356	GL_137696	0.1684
GL_7514	GL_137696	0.18297
GL_7579	GL_137696	0.11749
GL_7653	GL_137696	0.17288
GL_8152	GL_137696	0.17142
GL_8218	GL_137696	0.19704
GL_8350	GL_137696	0.16581
GL_8428	GL_137696	0.17387
GL_8445	GL_137696	0.16904
GL_8556	GL_137696	0.46232
GL_86934	GL_137696	0.14614
GL_87677	GL_137696	0.76917
GL_87928	GL_137696	0.14119
GL_8856	GL_137696	0.15693
GL_8860	GL_137696	0.26991
GL_8914	GL_137696	0.17566
GL_91220	GL_137696	0.76419
GL_91334	GL_137696	0.76666
GL_91451	GL_137696	0.17308
GL_9196	GL_137696	0.13818
GL_92498	GL_137696	0.17844
GL_9289	GL_137696	0.18243
GL_93221	GL_137696	0.13332
GL_9365	GL_137696	0.73861
GL_9421	GL_137696	0.1668
GL_94927	GL_137696	0.72571
GL_95003	GL_137696	0.21593
GL_95549	GL_137696	0.27724
GL_95593	GL_137696	0.12561
GL_95717	GL_137696	0.72494
GL_9658	GL_137696	0.46883
GL_9665	GL_137696	0.13019
GL_96878	GL_137696	0.26042
GL_97130	GL_137696	0.19839
GL_98050	GL_137696	0.07321
GL_9870	GL_137696	0.22667
GL_101307	GL_137701	0.61853
GL_101534	GL_137701	0.72636
GL_101866	GL_137701	0.25175
GL_102034	GL_137701	0.11419
GL_102542	GL_137701	0.22589
GL_103944	GL_137701	0.11656
GL_10744	GL_137701	0.15666
GL_10893	GL_137701	0.61703
GL_11040	GL_137701	0.60263
GL_111938	GL_137701	0.53546
GL_112518	GL_137701	0.28341
GL_112553	GL_137701	0.52622
GL_113030	GL_137701	0.28549
GL_113094	GL_137701	0.10913
GL_11311	GL_137701	0.47539
GL_113553	GL_137701	0.31599
GL_11390	GL_137701	0.2441
GL_114120	GL_137701	0.17172
GL_114192	GL_137701	0.14442
GL_114307	GL_137701	0.11843
GL_114495	GL_137701	0.4513
GL_114535	GL_137701	0.14646
GL_114937	GL_137701	0.25592
GL_11554	GL_137701	0.72266
GL_119989	GL_137701	0.44353
GL_12095	GL_137701	0.3421
GL_12148	GL_137701	0.2511
GL_12152	GL_137701	0.55339
GL_12240	GL_137701	0.37968
GL_13215	GL_137701	0.29377
GL_13479	GL_137701	0.16002
GL_137676	GL_137701	0.55094
GL_137696	GL_137701	0.09968
GL_137701	GL_137701	1
GL_137706	GL_137701	0.7567
GL_137719	GL_137701	0.71764
GL_137728	GL_137701	0.39054
GL_137733	GL_137701	0.7904
GL_137735	GL_137701	0.62539
GL_137737	GL_137701	0.42423
GL_137742	GL_137701	0.62609
GL_137743	GL_137701	0.62357
GL_13921	GL_137701	0.80542
GL_13963	GL_137701	0.78277
GL_13964	GL_137701	0.79656
GL_13981	GL_137701	0.34955
GL_14044	GL_137701	0.76134
GL_14216	GL_137701	0.71212
GL_14223	GL_137701	0.78899
GL_14648	GL_137701	0.7635
GL_14742	GL_137701	0.81294
GL_14786	GL_137701	0.35824
GL_14835	GL_137701	0.31724
GL_14897	GL_137701	0.35655
GL_14916	GL_137701	0.71342
GL_15035	GL_137701	0.78068
GL_15049	GL_137701	0.74329
GL_15064	GL_137701	0.75947
GL_15338	GL_137701	0.78495
GL_15409	GL_137701	0.71931
GL_15411	GL_137701	0.75201
GL_15479	GL_137701	0.75932
GL_15953	GL_137701	0.37054
GL_16049	GL_137701	0.73784
GL_16122	GL_137701	0.36995
GL_16167	GL_137701	0.33288
GL_16205	GL_137701	0.72856
GL_16251	GL_137701	0.78135
GL_16272	GL_137701	0.33558
GL_16279	GL_137701	0.73321
GL_16460	GL_137701	0.3482
GL_16479	GL_137701	0.58732
GL_16508	GL_137701	0.35396
GL_16733	GL_137701	0.78937
GL_16765	GL_137701	0.72957
GL_16792	GL_137701	0.7525
GL_16824	GL_137701	0.7669
GL_16826	GL_137701	0.76787
GL_16839	GL_137701	0.75499
GL_16862	GL_137701	0.77528
GL_16879	GL_137701	0.48287
GL_16889	GL_137701	0.638
GL_16943	GL_137701	0.45888
GL_16952	GL_137701	0.79229
GL_16967	GL_137701	0.35134
GL_16988	GL_137701	0.75434
GL_17069	GL_137701	0.78758
GL_17084	GL_137701	0.3254
GL_17188	GL_137701	0.6787
GL_17216	GL_137701	0.72488
GL_17231	GL_137701	0.35396
GL_17299	GL_137701	0.30495
GL_17318	GL_137701	0.28322
GL_17510	GL_137701	0.75606
GL_17578	GL_137701	0.33774
GL_2082	GL_137701	0.79326
GL_21366	GL_137701	0.74782
GL_21924	GL_137701	0.32638
GL_22451	GL_137701	0.24349
GL_24321	GL_137701	0.80471
GL_24400	GL_137701	0.74512
GL_2483	GL_137701	0.75711
GL_26199	GL_137701	0.80009
GL_27124	GL_137701	0.24651
GL_30354	GL_137701	0.70612
GL_3449	GL_137701	0.49383
GL_3546	GL_137701	0.71727
GL_3677	GL_137701	0.45728
GL_36783	GL_137701	0.68537
GL_38578	GL_137701	0.42612
GL_3957	GL_137701	0.71579
GL_40904	GL_137701	0.28907
GL_41186	GL_137701	0.3366
GL_4202	GL_137701	0.7908
GL_42328	GL_137701	0.70442
GL_42657	GL_137701	0.28303
GL_42698	GL_137701	0.42611
GL_4322	GL_137701	0.3439
GL_4912	GL_137701	0.80987
GL_4959	GL_137701	0.36124
GL_4977	GL_137701	0.82174
GL_5142	GL_137701	0.47607
GL_5346	GL_137701	0.77555
GL_5375	GL_137701	0.79444
GL_5489	GL_137701	0.31271
GL_5553	GL_137701	0.76852
GL_5554	GL_137701	0.78851
GL_5999	GL_137701	0.77629
GL_6140	GL_137701	0.30132
GL_6680	GL_137701	0.76983
GL_6731	GL_137701	0.65603
GL_7103	GL_137701	0.63111
GL_7183	GL_137701	0.26053
GL_7356	GL_137701	0.76309
GL_7514	GL_137701	0.74086
GL_7579	GL_137701	0.80318
GL_7653	GL_137701	0.7331
GL_8152	GL_137701	0.75577
GL_8218	GL_137701	0.74407
GL_8350	GL_137701	0.75748
GL_8428	GL_137701	0.74078
GL_8445	GL_137701	0.76316
GL_8556	GL_137701	0.34818
GL_86934	GL_137701	0.76884
GL_87677	GL_137701	0.31923
GL_87928	GL_137701	0.77784
GL_8856	GL_137701	0.75285
GL_8860	GL_137701	0.28916
GL_8914	GL_137701	0.73901
GL_91220	GL_137701	0.35968
GL_91334	GL_137701	0.33982
GL_91451	GL_137701	0.74292
GL_9196	GL_137701	0.81184
GL_92498	GL_137701	0.69506
GL_9289	GL_137701	0.75048
GL_93221	GL_137701	0.64139
GL_9365	GL_137701	0.33754
GL_9421	GL_137701	0.7602
GL_94927	GL_137701	0.36253
GL_95003	GL_137701	0.74882
GL_95549	GL_137701	0.28926
GL_95593	GL_137701	0.81062
GL_95717	GL_137701	0.32368
GL_9658	GL_137701	0.34157
GL_9665	GL_137701	0.75181
GL_96878	GL_137701	0.53306
GL_97130	GL_137701	0.74402
GL_98050	GL_137701	0.28537
GL_9870	GL_137701	0.48905
GL_101307	GL_137706	0.6937
GL_101534	GL_137706	0.72437
GL_101866	GL_137706	0.70258
GL_102034	GL_137706	0.17662
GL_102542	GL_137706	0.34093
GL_103944	GL_137706	0.18194
GL_10744	GL_137706	0.22649
GL_10893	GL_137706	0.65989
GL_11040	GL_137706	0.66839
GL_111938	GL_137706	0.58281
GL_112518	GL_137706	0.77672
GL_112553	GL_137706	0.57853
GL_113030	GL_137706	0.78628
GL_113094	GL_137706	0.16043
GL_11311	GL_137706	0.53543
GL_113553	GL_137706	0.82941
GL_11390	GL_137706	0.66585
GL_114120	GL_137706	0.24419
GL_114192	GL_137706	0.19741
GL_114307	GL_137706	0.18358
GL_114495	GL_137706	0.50848
GL_114535	GL_137706	0.20074
GL_114937	GL_137706	0.66259
GL_11554	GL_137706	0.77409
GL_119989	GL_137706	0.51254
GL_12095	GL_137706	0.89339
GL_12148	GL_137706	0.68101
GL_12152	GL_137706	0.66761
GL_12240	GL_137706	0.43611
GL_13215	GL_137706	0.42972
GL_13479	GL_137706	0.24536
GL_137676	GL_137706	0.63356
GL_137696	GL_137706	0.16568
GL_137701	GL_137706	0.7567
GL_137706	GL_137706	1
GL_137719	GL_137706	0.37945
GL_137728	GL_137706	0.23375
GL_137733	GL_137706	0.40223
GL_137735	GL_137706	0.31406
GL_137737	GL_137706	0.26589
GL_137742	GL_137706	0.33087
GL_137743	GL_137706	0.33241
GL_13921	GL_137706	0.37997
GL_13963	GL_137706	0.38066
GL_13964	GL_137706	0.38556
GL_13981	GL_137706	0.26914
GL_14044	GL_137706	0.87574
GL_14216	GL_137706	0.91316
GL_14223	GL_137706	0.38596
GL_14648	GL_137706	0.36359
GL_14742	GL_137706	0.37836
GL_14786	GL_137706	0.27743
GL_14835	GL_137706	0.25779
GL_14897	GL_137706	0.25954
GL_14916	GL_137706	0.91022
GL_15035	GL_137706	0.3983
GL_15049	GL_137706	0.88826
GL_15064	GL_137706	0.37871
GL_15338	GL_137706	0.38095
GL_15409	GL_137706	0.42334
GL_15411	GL_137706	0.93021
GL_15479	GL_137706	0.38895
GL_15953	GL_137706	0.27427
GL_16049	GL_137706	0.90823
GL_16122	GL_137706	0.31933
GL_16167	GL_137706	0.24725
GL_16205	GL_137706	0.88996
GL_16251	GL_137706	0.37649
GL_16272	GL_137706	0.28141
GL_16279	GL_137706	0.88474
GL_16460	GL_137706	0.28282
GL_16479	GL_137706	0.37996
GL_16508	GL_137706	0.28856
GL_16733	GL_137706	0.41357
GL_16765	GL_137706	0.90273
GL_16792	GL_137706	0.38098
GL_16824	GL_137706	0.92252
GL_16826	GL_137706	0.3852
GL_16839	GL_137706	0.91005
GL_16862	GL_137706	0.40198
GL_16879	GL_137706	0.28637
GL_16889	GL_137706	0.34097
GL_16943	GL_137706	0.27628
GL_16952	GL_137706	0.37675
GL_16967	GL_137706	0.2776
GL_16988	GL_137706	0.37023
GL_17069	GL_137706	0.43123
GL_17084	GL_137706	0.29924
GL_17188	GL_137706	0.85997
GL_17216	GL_137706	0.79397
GL_17231	GL_137706	0.26473
GL_17299	GL_137706	0.27729
GL_17318	GL_137706	0.24762
GL_17510	GL_137706	0.91517
GL_17578	GL_137706	0.26405
GL_2082	GL_137706	0.38002
GL_21366	GL_137706	0.92523
GL_21924	GL_137706	0.25065
GL_22451	GL_137706	0.20861
GL_24321	GL_137706	0.38418
GL_24400	GL_137706	0.38056
GL_2483	GL_137706	0.38438
GL_26199	GL_137706	0.37854
GL_27124	GL_137706	0.10769
GL_30354	GL_137706	0.9127
GL_3449	GL_137706	0.22947
GL_3546	GL_137706	0.42665
GL_3677	GL_137706	0.20676
GL_36783	GL_137706	0.89682
GL_38578	GL_137706	0.17783
GL_3957	GL_137706	0.57981
GL_40904	GL_137706	0.2764
GL_41186	GL_137706	0.27649
GL_4202	GL_137706	0.37688
GL_42328	GL_137706	0.4409
